ID, IDREF, IDNUM, EventoStart, EventoEnd, TipoStart, TipoEnd, Distance_m, X_Start, Y_Start, X_End, Y_End 
1,4600707BE6,1,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
2,4600707BE6,1,1,2,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
3,4600707BE6,1,2,3,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
4,4600707BE6,1,3,4,Run_rapid,Steep_poolzone,15.925,9.426609,45.874067,9.426484,45.873993 
5,4600707BE6,1,4,5,Steep_poolzone,Steep_poolzone,0.860,9.426484,45.873993,9.426485,45.873986 
6,4600707BE6,1,5,8,Steep_poolzone,,47.215,9.426485,45.873986,9.426310,45.873594 
7,4600707BE6,1,8,16,,,0.000,9.426310,45.873594,9.426310,45.873594 
8,4600707BE6,1,16,16,,,0.000,9.426310,45.873594,9.426310,45.873594 
9,460070884D,2,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
10,460070884D,2,1,2,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
11,460070884D,2,2,3,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
12,460070884D,2,3,5,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
13,460070884D,2,5,6,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
14,460070884D,2,6,11,Run_rapid,Bars_sedimentbuildupzones,1.760,9.426609,45.874067,9.426593,45.874067 
15,460070884D,2,11,13,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426593,45.874067,9.426593,45.874067 
16,460070884D,2,13,15,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426593,45.874067,9.426593,45.874067 
17,460070884D,2,15,16,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426593,45.874067,9.426593,45.874067 
18,460070884D,2,16,16,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426593,45.874067,9.426593,45.874067 
19,460070C56C,3,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
20,460070C56C,3,1,2,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
21,460070C56C,3,2,8,Run_rapid,Cascade,53.336,9.426609,45.874067,9.426281,45.873710 
22,460070C56C,3,8,13,Cascade,Cascade,1.737,9.426281,45.873710,9.426279,45.873694 
23,460070C56C,3,13,14,Cascade,Cascade,0.000,9.426279,45.873694,9.426279,45.873694 
24,460070C56C,3,14,15,Cascade,Cascade,0.000,9.426279,45.873694,9.426279,45.873694 
25,460070C56C,3,15,15,Cascade,Cascade,0.000,9.426279,45.873694,9.426279,45.873694 
26,460070C917,4,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
27,460070C917,4,1,2,Run_rapid,Cascade,7.510,9.426609,45.874067,9.426542,45.874057 
28,460070C917,4,2,4,Cascade,Pools,8.727,9.426542,45.874057,9.426492,45.873995 
29,460070C917,4,4,5,Pools,Pools,0.000,9.426492,45.873995,9.426492,45.873995 
30,460070C917,4,5,5,Pools,Pools,0.000,9.426492,45.873995,9.426492,45.873995 
31,47002CD0DB,5,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
32,47002CD0DB,5,1,2,Run_rapid,Run_rapid,2.675,9.426609,45.874067,9.426586,45.874060 
33,47002CD0DB,5,2,3,Run_rapid,Cascade,1.405,9.426586,45.874060,9.426580,45.874072 
34,47002CD0DB,5,3,4,Cascade,Cascade,0.472,9.426580,45.874072,9.426577,45.874074 
35,47002CD0DB,5,4,6,Cascade,Steep_poolzone,6.149,9.426577,45.874074,9.426525,45.874053 
36,47002CD0DB,5,6,6,Steep_poolzone,Steep_poolzone,0.000,9.426525,45.874053,9.426525,45.874053 
37,47002D01C4,6,0,0,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
38,47002D039E,7,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
39,47002D039E,7,1,2,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
40,47002D039E,7,2,3,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
41,47002D039E,7,3,8,Run_rapid,Steep_poolzone,9.492,9.426609,45.874067,9.426526,45.874042 
42,47002D039E,7,8,11,Steep_poolzone,Steep_poolzone,1.057,9.426526,45.874042,9.426536,45.874044 
43,47002D039E,7,11,11,Steep_poolzone,Steep_poolzone,0.000,9.426536,45.874044,9.426536,45.874044 
44,47002D0467,8,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
45,47002D0467,8,1,2,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
46,47002D0467,8,2,3,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
47,47002D0467,8,3,5,Run_rapid,Steep_poolzone,9.096,9.426609,45.874067,9.426529,45.874045 
48,47002D0467,8,5,6,Steep_poolzone,Steep_poolzone,13.286,9.426529,45.874045,9.426441,45.873962 
49,47002D0467,8,6,6,Steep_poolzone,Steep_poolzone,0.000,9.426441,45.873962,9.426441,45.873962 
50,47002D129D,9,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
51,47002D129D,9,1,2,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
52,47002D129D,9,2,3,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
53,47002D129D,9,3,3,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
54,47002D151C,10,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
55,47002D151C,10,1,2,Run_rapid,Run_rapid,2.960,9.426609,45.874067,9.426584,45.874056 
56,47002D151C,10,2,3,Run_rapid,Run_rapid,1.416,9.426584,45.874056,9.426577,45.874067 
57,47002D151C,10,3,4,Run_rapid,Steep_poolzone,4.939,9.426577,45.874067,9.426538,45.874044 
58,47002D151C,10,4,6,Steep_poolzone,Steep_poolzone,38.378,9.426538,45.874044,9.426300,45.873790 
59,47002D151C,10,6,6,Steep_poolzone,Steep_poolzone,0.000,9.426300,45.873790,9.426300,45.873790 
60,47002D1D58,11,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
61,47002D1D58,11,1,2,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
62,47002D1D58,11,2,3,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
63,47002D1D58,11,3,3,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
64,47002D22F6,12,0,0,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
65,47002D2350,13,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
66,47002D2350,13,1,2,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
67,47002D2350,13,2,3,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
68,47002D2350,13,3,5,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
69,47002D2350,13,5,6,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
70,47002D2350,13,6,17,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
71,47002D2350,13,17,18,Run_rapid,Bars_sedimentbuildupzones,10.036,9.426609,45.874067,9.426529,45.874023 
72,47002D2350,13,18,18,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426529,45.874023,9.426529,45.874023 
73,47002D2A14,14,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
74,47002D2A14,14,1,2,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
75,47002D2A14,14,2,3,Run_rapid,Cascade,3.487,9.426609,45.874067,9.426578,45.874070 
76,47002D2A14,14,3,6,Cascade,Steep_poolzone,43.749,9.426578,45.874070,9.426296,45.873789 
77,47002D2A14,14,6,6,Steep_poolzone,Steep_poolzone,0.000,9.426296,45.873789,9.426296,45.873789 
78,47002D2B02,15,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
79,47002D2B02,15,1,2,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
80,47002D2B02,15,2,3,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
81,47002D2B02,15,3,4,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
82,47002D2B02,15,4,5,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
83,47002D2B02,15,5,5,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
84,47002D3A66,16,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
85,47002D3A66,16,1,2,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
86,47002D3A66,16,2,3,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
87,47002D3A66,16,3,4,Run_rapid,Steep_poolzone,11.441,9.426609,45.874067,9.426513,45.874027 
88,47002D3A66,16,4,5,Steep_poolzone,Steep_poolzone,0.983,9.426513,45.874027,9.426514,45.874018 
89,47002D3A66,16,5,6,Steep_poolzone,Cascade,44.275,9.426514,45.874018,9.426269,45.873698 
90,47002D3A66,16,6,7,Cascade,Cascade,0.000,9.426269,45.873698,9.426269,45.873698 
91,47002D3A66,16,7,7,Cascade,Cascade,0.000,9.426269,45.873698,9.426269,45.873698 
92,47002D4065,17,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
93,47002D4065,17,1,2,Run_rapid,Steep_poolzone,7.829,9.426609,45.874067,9.426541,45.874047 
94,47002D4065,17,2,2,Steep_poolzone,Steep_poolzone,0.000,9.426541,45.874047,9.426541,45.874047 
95,47002D41EC,18,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
96,47002D41EC,18,1,2,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
97,47002D41EC,18,2,3,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
98,47002D41EC,18,3,4,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
99,47002D41EC,18,4,18,Run_rapid,Run_rapid,2.788,9.426609,45.874067,9.426589,45.874051 
100,47002D41EC,18,18,18,Run_rapid,Run_rapid,0.000,9.426589,45.874051,9.426589,45.874051 
101,47002D4961,19,0,1,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
102,47002D4961,19,1,3,Run_rapid,Cascade,3.487,9.426609,45.874067,9.426578,45.874070 
103,47002D4961,19,3,4,Cascade,Steep_poolzone,6.413,9.426578,45.874070,9.426526,45.874042 
104,47002D4961,19,4,5,Steep_poolzone,Steep_poolzone,0.000,9.426526,45.874042,9.426526,45.874042 
105,47002D4961,19,5,6,Steep_poolzone,Steep_poolzone,37.282,9.426526,45.874042,9.426297,45.873792 
106,47002D4961,19,6,6,Steep_poolzone,Steep_poolzone,0.000,9.426297,45.873792,9.426297,45.873792 
107,47002D4FD8,20,0,0,Run_rapid,Run_rapid,0.000,9.426609,45.874067,9.426609,45.874067 
